"Model","Scenario","Region","Variable","Unit","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"POLES ENGAGE","EN_NPi2020_1000","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.37143325805664,46.72910690307617,33.60618209838867,22.90409278869629,16.16590690612793,11.420106887817381,8.425677299499513,"",5.432937622070312,"",4.387930393218993,"",3.88425350189209,"",3.7611756324768066,"",4.158964157104491
"POLES ENGAGE","EN_NPi2020_1000","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5629075765609741,1.575769782066345,1.5748182535171509,1.600918173789978,1.6573765277862549,1.7638870477676392,1.8662153482437132,"",1.9004542827606201,"",1.838950276374817,"",1.747841238975525,"",1.680783271789551,"",1.6326712369918817
"POLES ENGAGE","EN_NPi2020_1000","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1000_COV","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,517.1842651367189,424.0638732910156,306.1931457519531,204.9081878662109,137.3686218261719,92.47810363769531,63.67139434814453,"",36.856590270996094,"",25.9254150390625,"",20.79132270812988,"",17.74466705322266,"",19.51185607910156
"POLES ENGAGE","EN_NPi2020_1000_COV","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,17.52165603637695,17.0207691192627,15.62786865234375,14.457911491394038,13.4686975479126,12.82979011535644,12.30191040039062,"",11.658937454223631,"",11.17406368255615,"",10.845682144165039,"",10.61697959899902,"",10.59984588623047
"POLES ENGAGE","EN_NPi2020_1000_COV","European Union (28 member countries)","Population","million",499.9750061035156,508.4729919433594,511.81298828125,513.9089965820311,517.7890014648439,519.0780029296875,519.4869995117189,519.2940063476561,518.405029296875,516.572998046875,"",515.35498046875,"",512.9219970703125,"",511.7349853515625,"",510.4330139160156,"",508.4869995117188
"POLES ENGAGE","EN_NPi2020_1000_COV","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,57.88299942016602,50.35913848876953,36.2589225769043,24.80599975585937,17.66860580444336,12.778590202331538,9.656981468200684,"",6.246904373168945,"",4.644268989562988,"",4.011919021606444,"",3.7388253211975098,"",4.2064690589904785
"POLES ENGAGE","EN_NPi2020_1000_COV","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.4985365867614753,1.563427925109863,1.565980315208435,1.5888793468475342,1.6339378356933592,1.729188084602356,1.8492265939712518,"",1.9014877080917358,"",1.8445523977279656,"",1.7419488430023191,"",1.67375385761261,"",1.6268967390060418
"POLES ENGAGE","EN_NPi2020_1000_COV","Turkey","Population","million",67.90299987792969,72.3270034790039,78.27200317382812,82.3030014038086,85.84100341796875,88.98600006103516,91.6709976196289,93.81500244140624,95.41500091552734,96.4520034790039,"",96.9499969482422,"",95.8479995727539,"",93.73300170898438,"",90.9280014038086,"",87.62899780273438
"POLES ENGAGE","EN_NPi2020_1000f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,426.5206298828125,329.6311950683594,242.54010009765616,168.1106567382812,117.2151260375977,80.0076904296875,"",38.29984664916992,"",19.91558265686035,"",11.566136360168462,"",7.426809310913086,"",5.500778675079347
"POLES ENGAGE","EN_NPi2020_1000f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,17.20281791687012,16.11117362976074,15.24585819244385,14.04246139526367,13.21166229248047,12.52218532562256,"",11.64571475982666,"",11.008227348327642,"",10.55004978179932,"",10.20583820343018,"",10.06440925598144
"POLES ENGAGE","EN_NPi2020_1000f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_NPi2020_1000f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.37143325805664,51.67070007324219,40.55608367919922,28.77120208740234,20.65807342529297,15.049560546875,11.193960189819341,"",6.230130195617676,"",3.606730461120605,"",2.408523559570312,"",1.8363891839981081,"",1.5604946613311768
"POLES ENGAGE","EN_NPi2020_1000f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5629075765609741,1.6184624433517458,1.641345024108887,1.683677911758423,1.730720043182373,1.815771818161011,1.898685812950134,"",1.9084610939025881,"",1.831109046936035,"",1.7191250324249268,"",1.6434469223022459,"",1.5891227722167969
"POLES ENGAGE","EN_NPi2020_1000f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1000f_COV","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,517.1842651367189,433.9518432617188,337.8325805664062,253.7098846435547,179.34661865234384,126.3935012817383,87.4815673828125,"",43.254432678222656,"",23.32997703552246,"",14.154263496398931,"",9.475275993347168,"",7.100398063659668
"POLES ENGAGE","EN_NPi2020_1000f_COV","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,17.52165603637695,17.22600364685059,16.16130256652832,15.43023204803467,14.346202850341802,13.51502990722656,12.809340476989751,"",11.90065670013428,"",11.23744583129883,"",10.79820156097412,"",10.51292419433594,"",10.44017505645752
"POLES ENGAGE","EN_NPi2020_1000f_COV","European Union (28 member countries)","Population","million",499.9750061035156,508.4729919433594,511.81298828125,513.9089965820311,517.7890014648439,519.0780029296875,519.4869995117189,519.2940063476561,518.405029296875,516.572998046875,"",515.35498046875,"",512.9219970703125,"",511.7349853515625,"",510.4330139160156,"",508.4869995117188
"POLES ENGAGE","EN_NPi2020_1000f_COV","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,57.88299942016602,53.43017196655273,42.41088485717773,30.19524383544922,21.8058967590332,16.03104019165039,12.121304512023931,"",6.815123558044434,"",4.066448211669922,"",2.836900472640991,"",2.233940839767456,"",1.9248727560043328
"POLES ENGAGE","EN_NPi2020_1000f_COV","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.4985365867614753,1.5914942026138312,1.6185792684555047,1.6625171899795532,1.708765387535095,1.781601667404175,1.8767508268356317,"",1.910895824432373,"",1.8302611112594598,"",1.7163400650024407,"",1.6402579545974731,"",1.5853488445281982
"POLES ENGAGE","EN_NPi2020_1000f_COV","Turkey","Population","million",67.90299987792969,72.3270034790039,78.27200317382812,82.3030014038086,85.84100341796875,88.98600006103516,91.6709976196289,93.81500244140624,95.41500091552734,96.4520034790039,"",96.9499969482422,"",95.8479995727539,"",93.73300170898438,"",90.9280014038086,"",87.62899780273438
"POLES ENGAGE","EN_NPi2020_1200","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,419.3782043457031,315.2078552246094,226.7884674072266,158.9105072021484,113.72250366210942,81.58146667480469,"",45.37633895874024,"",28.54652404785156,"",21.2591667175293,"",18.01354026794434,"",17.53682327270508
"POLES ENGAGE","EN_NPi2020_1200","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,17.07419586181641,15.884525299072271,14.938846588134771,13.833006858825678,13.09846591949463,12.48834705352783,"",11.7394495010376,"",11.15941715240478,"",10.7382230758667,"",10.42171478271484,"",10.30446910858154
"POLES ENGAGE","EN_NPi2020_1200","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_NPi2020_1200","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.37143325805664,48.920570373535156,36.68767547607422,26.29959678649902,19.27862548828125,14.49536609649658,11.36383056640625,"",7.255190849304199,"",5.0601325035095215,"",4.08504056930542,"",3.798406362533569,"",3.98223328590393
"POLES ENGAGE","EN_NPi2020_1200","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5629075765609741,1.59665846824646,1.6165186166763312,1.662625432014465,1.7200090885162351,1.81332802772522,1.903840184211731,"",1.9257415533065803,"",1.852438807487488,"",1.7520043849945068,"",1.6809383630752557,"",1.629641890525818
"POLES ENGAGE","EN_NPi2020_1200","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1200f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,426.5206298828125,338.1099243164062,262.22433471679693,194.5979156494141,137.9009857177734,97.08740234375,"",49.917747497558594,"",27.57113075256348,"",17.15078163146973,"",11.75340175628662,"",9.187281608581543
"POLES ENGAGE","EN_NPi2020_1200f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,17.20281791687012,16.23027610778809,15.621801376342768,14.60893249511719,13.65773296356201,12.88884830474854,"",11.93907070159912,"",11.2521800994873,"",10.73733997344971,"",10.36893844604492,"",10.21163749694824
"POLES ENGAGE","EN_NPi2020_1200f","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_NPi2020_1200f","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.37143325805664,51.67070007324219,42.85967254638672,31.58550071716309,23.31228637695312,17.05165100097656,12.942747116088869,"",7.640747547149657,"",4.773772239685059,"",3.418300867080688,"",2.799729347229004,"",2.532430171966553
"POLES ENGAGE","EN_NPi2020_1200f","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5629075765609741,1.6184624433517458,1.6570830345153809,1.7135610580444343,1.777897357940674,1.8524976968765259,1.9300878047943117,"",1.93405020236969,"",1.848302364349365,"",1.732496500015259,"",1.6545436382293701,"",1.599083065986633
"POLES ENGAGE","EN_NPi2020_1200f","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1400","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,426.5206298828125,340.9393920898437,270.93685913085943,209.5810241699219,152.9918975830078,109.4967041015625,"",59.19121551513672,"",34.02978134155273,"",21.77410888671875,"",16.80039024353027,"",17.79611587524414
"POLES ENGAGE","EN_NPi2020_1400","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,17.20281791687012,16.268316268920902,15.77975082397461,14.9604082107544,14.01561164855957,13.17810535430908,"",12.147562026977539,"",11.43582820892334,"",10.92335319519043,"",10.57242679595947,"",10.47340297698975
"POLES ENGAGE","EN_NPi2020_1400","European Union (28 member countries)","Population","million",499.2420043945313,507.7558288574219,511.1100158691406,514.2929077148439,517.8773803710939,520.7124633789061,523.1226806640625,524.6552124023439,524.9843139648439,523.7083740234375,"",517.0983276367189,"",509.5481262207031,"",504.0190124511719,"",498.7897338867188,"",492.945556640625
"POLES ENGAGE","EN_NPi2020_1400","Turkey","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",34.61452865600586,48.31485366821289,52.179908752441406,58.37143325805664,51.67070007324219,43.59060668945312,33.65179443359375,25.1267032623291,18.56479072570801,14.17781162261963,"",8.601991653442383,"",5.536864280700684,"",4.0316410064697275,"",3.5497803688049316,"",4.009307384490967
"POLES ENGAGE","EN_NPi2020_1400","Turkey","Final Energy|Residential and Commercial","EJ/yr",1.005390405654907,1.199252247810364,1.3419656753540041,1.5629075765609741,1.6184624433517458,1.662337899208069,1.730286955833435,1.80374813079834,1.8795530796051019,1.955014705657959,"",1.9531518220901491,"",1.863207817077637,"",1.753236770629883,"",1.6791073083877557,"",1.631649613380432
"POLES ENGAGE","EN_NPi2020_1400","Turkey","Population","million",67.90340423583984,72.32691192626953,78.2715072631836,82.30253601074219,85.8407974243164,88.98551940917969,91.67078399658205,93.8145523071289,95.41471862792969,96.45171356201172,"",96.95006561279295,"",95.84772491455078,"",93.73323059082031,"",90.92797088623048,"",87.62879180908203
"POLES ENGAGE","EN_NPi2020_1400f","European Union (28 member countries)","Emissions|CO2|Energy|Demand|Residential and Commercial","Mt CO2/yr",675.9388427734375,655.8546752929688,535.9368286132811,519.4837036132811,426.5206298828125,340.8272399902344,272.60888671875,212.7953338623047,157.9366607666016,113.4912643432617,"",62.11648559570312,"",36.46784210205078,"",23.295429229736328,"",15.997159004211431,"",12.90255641937256
"POLES ENGAGE","EN_NPi2020_1400f","European Union (28 member countries)","Final Energy|Residential and Commercial","EJ/yr",19.2659740447998,20.2056713104248,17.74863243103027,18.1533031463623,17.20281791687012,16.27925872802734,15.81460762023926,15.0376386642456,14.129270553588869,13.270766258239751,"",12.212686538696289,"",11.49260807037354,"",10.97191715240478,"",10.57910537719727,"",10.40433120727539
